"id","auxiliar","descripcion","grupo_id/id","name","subgrupo_id/id"
"grp_factura_siif.presupuesto_objeto_gasto_156","521","Comp.especial por cumplir condiciones específ.(discrecional)","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_157","522","Diferencia a Tabla","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_158","523","Fondo participación 100% y Calificación sobre antigüedad","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_159","524","Dedicación exclusiva (SIRO)","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_160","525","Comp.especial p/cumplir condic.especificas discrec MRREE","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_161","526","Compensaciòn especial c/funciones en Cancillería-A166 L18172","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_162","527","Compensación Negociadores comerciales A167 L18172","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_163","528","Compensación especial func.SCRA","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_164","529","Diferencia al mínimo por escalafón","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_165","530","Comp. especial por horario nocturno o trabajo días inhábiles","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_166","531","Comp. sujeta a Compromisos de Gestión","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_167","532","Fondo para Mínimo Salarial","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_168","533","Compensación evaluación desempeño .","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_169","534","Comp. Controladores Tránsito Aéreo.MDN","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_170","535","Comp. Docentes con Título. MI","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_171","536","Compensación A. 84 L 18834 MDN","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_172","537","Compensación A.103 L 18834 MDN","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_173","538","Compensación A. 104 L 18834 MDN","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_174","539","Comp. especial a cuenta de Reestruc.Organiz.P.Trab.","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_175","540","Funciones Transitorias-Funcionarios con / personal a cargo","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_176","541","Compensación por atención directa pacientes","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_177","542","Comp.p/Especialidades Médicas-MI","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_178","543","Clasifica la partida de 20% del Salario Básico de ASSE, como","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_179","544","Comp.por asiduidad-NO anestésico-quirúrg.-MI","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_180","545","Comp.por asiduidad-anestésico-quirúrg.-MI","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_181","546","Comp.por niveles de Conducción y Dirección-MI","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_182","547","Comp.por asiduidad-técnicos-MI","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_183","548","Comp.por servicios en establec.carcelarios, comis.A94 L17930","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_184","549","Equip.Pers.Técnico Médico a sal.básico de ASSE A241 L18719","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_185","550","Compensacion Especial Personal Superior","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_186","551","Compensación Especial p/liquidación haberes","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_187","552","Compensación Especial Directores DGRTID, Interpol, CCU,etc","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_188","553","Compensación Especial por Asiduidad de Vuelo","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_189","554","Compensación desempeño Alta Conducción CO","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_190","555","Compensación Especial Policía Aérea Nacional-MDN","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_191","556","Compensacion Especial  tarea de rescatistas","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_192","557","Compensación Especial inequidades Controlador Transito Aereo","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_193","610","Compensación Personal - Se absorbe","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_194","611","Nivel Retributivo Mínimo","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_195","612","SIMPLI Inciso 04","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_196","620","Compensación Personal","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_197","630","Compensación Altos Ejecutivos","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_198","710","Incentivo por Presentismo","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_199","720","Incentivo por Rendimiento, Dedicación y/o Productividad","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_200","721","Incentivo Compromiso de Gestión-SIRO","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_201","722","Incentivo Compromiso Gestión MI","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_202","723","Incentivo Compromiso Gestión MI","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_203","724","Incentivo Compromiso de Gestión M.I","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_204","730","Otros incentivos","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_205","017","Asiduidad Convenio COFE-MEF","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_206","126","Partida A.3° Ley 19310 Poder Judicial","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_207","127","Partida A 1 Ley 19485 Inc 16,19,33","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_208","558","Compensación Personal Militar por tareas específicas","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_209","559","Compensación Especial por tareas prioritarias Pers. Militar","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_210","560","Compensación Especial por tareas prioritarias Pers. Civil","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_211","561","Dedicación exclusiva y operativa","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_212","562","Compensación por horas efectivas de vuelo","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_213","563","Complemento p/alcanzar retribución del Director Policía Nal","grp_factura_siif.siif_grupo0","042","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_214","000","Productividad y dedicación","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_215","001","Incentivo a la productividad-ASSE A.394 L.16736","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_216","002","Incentivo por productividad médica-ASSE  L.16.320 A.307","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_217","003","Complem.mensual a pers.c/dedic.integral a.116 L.16736","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_218","004","Compensación % por Dedicación Integral L.16320 a.77.-MDN","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_219","005","Retrib.mensual situac.excedencia 16226 A82","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_220","006","Compensación por tecnif. y fiscalización DGCasinos","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_221","007","Compen.según acuerdo programa DGCasinos","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_222","008","Compensación p/tareas prior.comet sust A183,193y221L17296","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_223","009","Encuestas-Tareas Ext.func.púb.(A63L17296-A125L15809-A200/1","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_224","010","Grupo p/repres.contrab.y control-MEF  lit.C) A166 L17296","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_225","011","Por mant.actividad con aport/Retiro oblig.Oficls.MI A5L15098","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_226","012","Por mant.actividad sin aporte/Retiro oblig.Oficls-MI A5L1509","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_227","013","%/tasa-Oficial Actuante matrim.a domic. A418L15809","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_228","014","Turnos y Feriados A256L17296 D169/003","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_229","015","Comp.Observ.Viático p/día embarque A204y 205 L17296D391/03","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_230","016","Incentivo p/funcionarios por evitar Pérdidas","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_231","017","Trabajo extraord-Convenio Int.Municip.-DNCatastro A114L15903","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_232","019","Suplemento Militar Grupo de Buceo D918/974,268/980,71/005","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_233","020","Por.func.pol ejec.pers su estab.carcelario y comis.A94 L1793","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_234","021","Personal Serv.Seguridad-Inc.02 A62 L17930","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_235","022","Comp.pers.pol.tar.adm.y cust.ex presid. A62 L17930","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_236","023","Prima p/rend.grupal e indv.-DGI nº1)y2)A23D166/005,A2L17706","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_237","024","Comp.Escolta Presidencial A114 L18172","grp_factura_siif.siif_grupo0","043","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_238","000","Antigüedad","grp_factura_siif.siif_grupo0","044","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_239","001","Prima por antigüedad","grp_factura_siif.siif_grupo0","044","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_240","000","Complementos","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_241","001","Por gastos de represent.fuera país sin aportes A229L16736","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_242","002","Diferencia coef.y tipo de cambio A63a65L12801","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_243","003","Dif.Coef.Tipo Camb.Contrataciones MRREE","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_244","005","Quebrantos de caja","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_245","006","50%MisiónPaz:com.MDNA22L15167-m.of.MDNyMI A102L14157","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_246","007","Complemento reparación func.  A21Ley16736 y otr S.Judiciales","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_247","008","Dif.por aplic % s/dotac.Ministros Corte Electoral A486L17296","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_248","009","Multas, porcentaje para denunciante","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_249","010","Retrib.Adic.Esc.I yPart.conf.""Q""del PJ yequip.M.PúbyFis yTCA","grp_factura_siif.siif_grupo0","045","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_250","000","Subrogación y acefalías","grp_factura_siif.siif_grupo0","046","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_251","001","Diferencia por subrogación","grp_factura_siif.siif_grupo0","046","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_252","002","Distr.econ.p/acefalia M.Sup.Cte.Justicia,T.Cont.Ad","grp_factura_siif.siif_grupo0","046","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_253","000","Equiparación","grp_factura_siif.siif_grupo0","047","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_254","001","Por equiparación de escalafones","grp_factura_siif.siif_grupo0","047","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_255","002","Equipar.SalarialSimil.Responsab.Reforma Estado A.726 L.16736","grp_factura_siif.siif_grupo0","047","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_256","003","""Partida por alimentacion sin aportes""","grp_factura_siif.siif_grupo0","047","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_257","005","Equip.Pers.Técnico Médico a sal.básico de ASSE A241 L18719","grp_factura_siif.siif_grupo0","047","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_258","500","Equiparación a Militares","grp_factura_siif.siif_grupo0","047","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_259","000","Aumentos especiales","grp_factura_siif.siif_grupo0","048","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_260","001","Compensación por aumentos establecidos en A.vs.L.16736","grp_factura_siif.siif_grupo0","048","grp_factura_siif.siif_subgrupo0_4"
"grp_factura_siif.presupuesto_objeto_gasto_261","002","Aumento especial  Art.2 Dec. 260/90","grp_factura_siif.siif_grupo0","048","grp_factura_siif.siif_subgrupo0_4"
